epochs,test_name,train_losses,test_losses,train_metric,test_metric
159,architecture_lstm_1/,0.00014782476766250248,0.00014718954429035271,0.1914028733879287,0.19067719865829155
160,architecture_lstm_1/,0.00014784150127721997,0.00014717045335833085,0.19143037315520633,0.19064631832756274
161,architecture_lstm_1/,0.00014775293782344088,0.00014722766610548887,0.19129831282167753,0.19076791219189979
162,architecture_lstm_1/,0.00014773321625037033,0.0001472331436427042,0.19126995966430368,0.19078704352442732
163,architecture_lstm_1/,0.00014770484442180198,0.00014724136915368505,0.19122792585273396,0.19081477424681448
164,architecture_lstm_1/,0.00014736839991161935,0.00014744394506402455,0.1906486557053983,0.1912894992987126
165,architecture_lstm_1/,0.00014711483102001322,0.00014759720910141009,0.19019689471929838,0.19165498740338424
166,architecture_lstm_1/,0.0001471135506329809,0.00014759189474188085,0.19019650701548477,0.19164954043380295
167,architecture_lstm_1/,0.0001471134754410105,0.00014758518879803275,0.19019817642889184,0.19164108959505582
168,architecture_lstm_1/,0.0001471150663879793,0.00014757581532997448,0.19020436680428773,0.19162745836067
169,architecture_lstm_1/,0.00014712610472402687,0.00014756049849810006,0.1902265614943975,0.19160199585313756
170,architecture_lstm_1/,0.00014700116100949982,0.0001476107042076662,0.1900173496528464,0.19174533528493642
171,architecture_lstm_1/,0.00014677475395421028,0.00014771387225211526,0.18966652189220012,0.19199713767356896
172,architecture_lstm_1/,0.0001464879450463729,0.00014785826225818097,0.18924915211110888,0.19229854944986122
173,architecture_lstm_1/,0.00014625737964060257,0.00014792414555209128,0.1889097232482558,0.19248280999926423
174,architecture_lstm_1/,0.00014601160731014324,0.00014797163723553197,0.1885591114190709,0.19265474791128184
175,architecture_lstm_1/,0.0001460425867186666,0.0001479469922606144,0.1886094489494223,0.1926139118809401
176,architecture_lstm_1/,0.0001460765130185341,0.00014792897767207638,0.18865906652474926,0.19257742761124852
177,architecture_lstm_1/,0.00014608956578155698,0.00014793010600057063,0.18864613292006344,0.19257869580594164
178,architecture_lstm_1/,0.00014609579052854465,0.0001479158269007553,0.18861226887934554,0.1925727072623225
179,architecture_lstm_1/,0.00014612749141751862,0.00014784023242540203,0.18865722848229038,0.19249261956222596
180,architecture_lstm_1/,0.00014625625326723885,0.00014762531921737172,0.18878843871942705,0.1922554808145664
181,architecture_lstm_1/,0.000146489600447976,0.00014725026493283294,0.189095597059635,0.19181051448765957
182,architecture_lstm_1/,0.0001497124549125623,0.00013668542470568032,0.19612422977616745,0.17775339932914053
183,architecture_lstm_1/,0.00013553147181986867,0.0001388320788667499,0.17281966676268315,0.1839958152710827
184,architecture_lstm_1/,0.00013957299957883813,0.00013506408054301858,0.17948961092747318,0.17780038618270766
185,architecture_lstm_1/,0.00013112588580502677,0.00012158456477489857,0.1586715645108481,0.14676788233148344
186,architecture_lstm_1/,0.0001279385933998345,0.0001331093214944501,0.16203034160901114,0.17046019795806622
187,architecture_lstm_1/,0.00013281232006042825,0.00012690161937896214,0.1707406944656904,0.16347775039039197
188,architecture_lstm_1/,0.00013069056017039134,0.0001317440358974874,0.16906880341250285,0.17129682082642067
189,architecture_lstm_1/,0.00012731016611999618,0.0001312334958858824,0.16403952736604566,0.17102694722382036
190,architecture_lstm_1/,0.00012597915858705952,0.0001308310872735134,0.1620966230452386,0.17042868900946315
191,architecture_lstm_1/,0.0001235254735596462,0.0001298255492495109,0.15826849972025114,0.16874305917616955
192,architecture_lstm_1/,0.00012417856823737376,0.00013012112998754275,0.1593067168507718,0.16926798021643538
193,architecture_lstm_1/,0.00012448886744793446,0.00013022428918082083,0.15998422585409264,0.16960948083523308
194,architecture_lstm_1/,0.00012493507677778927,0.00013043886279813434,0.16076547262201277,0.16996620990871703
195,architecture_lstm_1/,0.00012535713758842092,0.0001306057051877255,0.16144369360231978,0.17023557944286538
196,architecture_lstm_1/,0.00012588988200782058,0.00013079363893191872,0.1622508547088959,0.17051962069370866
197,architecture_lstm_1/,0.00012600456472395999,0.000130817177427726,0.16246585279228729,0.17057721581505964
198,architecture_lstm_1/,0.0001265918522500439,0.00013096027881177364,0.16327148162066937,0.17077862792389772
199,architecture_lstm_1/,0.00012765705509113417,0.00013127880677911487,0.16440641872253015,0.17096766662472326
200,architecture_lstm_1/,0.00012774547478139973,0.00013122464842103658,0.16501429215158742,0.17100285049532138
201,architecture_lstm_1/,0.00012806469881157436,0.00013126235758305612,0.16553506406845478,0.17099039936527496
202,architecture_lstm_1/,0.00012856346070740465,0.00013134954438711634,0.1662244661491653,0.17092332123985718
203,architecture_lstm_1/,0.00014556006351468088,0.00014888945266400952,0.16615742307000658,0.1708499445914539
204,architecture_lstm_1/,0.00013846793274138776,0.0001415722284071133,0.16620610542596298,0.17086988757121033
205,architecture_lstm_1/,0.0001195767083218769,0.00012494883945922012,0.1491992040784303,0.15528126576913018
206,architecture_lstm_1/,0.00012883715348817464,0.00011461858431154637,0.16221883119721509,0.14780686867999362
207,architecture_lstm_1/,0.00012837011852608846,0.00011368375546370977,0.16332312962791667,0.14843637976892368
