epochs,test_name,train_loss,test_loss,train_metric,test_metric,optimiser
196,test_1/,0.00020468409270617746,0.0013077085424175157,8.187363708247098e-7,1.0461668339340125e-6,ADAM_1e-5
197,test_1/,0.00020468258700092514,0.0013059170714622083,8.187303480037005e-7,1.0447336571697667e-6,ADAM_1e-5
198,test_1/,0.00020468120939012643,0.0013041584998906195,8.187248375605057e-7,1.0433267999124956e-6,ADAM_1e-5
199,test_1/,0.0002046799581328276,0.00130244261713029,8.187198325313104e-7,1.041954093704232e-6,ADAM_1e-5
200,test_1/,0.00020467884051148308,0.001300784320151534,8.187153620459324e-7,1.040627456121227e-6,ADAM_1e-5
201,test_1/,0.00020467294400570407,0.0012845310402809316,8.186917760228163e-7,1.0276248322247454e-6,ADAM_1e-5
1,test_1/,0.17958947279792845,2.516955192747265,0.0007183578911917138,0.002013564154197812,ADAM_1e-4
2,test_1/,0.13264113110003442,2.3256813599934163,0.0005305645244001377,0.001860545087994733,ADAM_1e-4
3,test_1/,0.10258425794189509,2.254321331305637,0.00041033703176758036,0.0018034570650445098,ADAM_1e-4
4,test_1/,0.08684994956463628,2.2834118137540322,0.0003473997982585451,0.001826729451003226,ADAM_1e-4
5,test_1/,0.07293120060225976,2.3000039512808943,0.0002917248024090391,0.0018400031610247155,ADAM_1e-4
6,test_1/,0.058261060678688775,2.280893504419401,0.0002330442427147551,0.001824714803535521,ADAM_1e-4
7,test_1/,0.04322833525985612,2.114405268104961,0.00017291334103942453,0.0016915242144839688,ADAM_1e-4
8,test_1/,0.028207611615540005,1.6849727723720476,0.00011283044646216002,0.001347978217897638,ADAM_1e-4
9,test_1/,0.014506919467724344,1.0114836360143928,5.8027677870897366e-5,0.000809186908811514,ADAM_1e-4
10,test_1/,0.004505770919094332,0.342846428385098,1.8023083676377327e-5,0.0002742771427080784,ADAM_1e-4
11,test_1/,0.0002974460697965915,0.010498126604006196,1.189784279186366e-6,8.398501283204956e-6,ADAM_1e-4
12,test_1/,0.0019566028676537743,0.1333150521313138,7.826411470615097e-6,0.00010665204170505104,ADAM_1e-4
13,test_1/,0.00699141911602335,0.503307685670608,2.79656764640934e-5,0.00040264614853648644,ADAM_1e-4
14,test_1/,0.011962306178849651,0.8284562922671711,4.784922471539861e-5,0.000662765033813737,ADAM_1e-4
15,test_1/,0.014869625668152264,0.9841448305542668,5.947850267260905e-5,0.0007873158644434135,ADAM_1e-4
16,test_1/,0.015852984443253813,1.0113845733869617,6.341193777301525e-5,0.0008091076587095694,ADAM_1e-4
17,test_1/,0.016055341251571688,0.9943591734815832,6.422136500628675e-5,0.0007954873387852665,ADAM_1e-4
18,test_1/,0.016202487194329922,0.9749065843935596,6.480994877731969e-5,0.0007799252675148477,ADAM_1e-4
19,test_1/,0.016080638653013384,0.9458033635618558,6.432255461205353e-5,0.0007566426908494847,ADAM_1e-4
20,test_1/,0.015027788197973626,0.8825004996869531,6.01111527918945e-5,0.0007060003997495626,ADAM_1e-4
21,test_1/,0.012691851145298985,0.7671408084524405,5.076740458119594e-5,0.0006137126467619525,ADAM_1e-4
22,test_1/,0.009373999254828045,0.5980859176913038,3.749599701931218e-5,0.00047846873415304306,ADAM_1e-4
23,test_1/,0.0058774820053423766,0.39649756331062724,2.3509928021369506e-5,0.0003171980506485018,ADAM_1e-4
24,test_1/,0.003080503252493923,0.2100930017533727,1.232201300997569e-5,0.00016807440140269815,ADAM_1e-4
25,test_1/,0.001482534618811227,0.0933785065410021,5.930138475244909e-6,7.470280523280168e-5,ADAM_1e-4
26,test_1/,0.000992234580026108,0.06115529673660211,3.968938320104432e-6,4.892423738928169e-5,ADAM_1e-4
27,test_1/,0.001120592291518007,0.07748750961098068,4.482369166072027e-6,6.199000768878454e-5,ADAM_1e-4
28,test_1/,0.0014118669533743017,0.1030512943629711,5.647467813497207e-6,8.244103549037688e-5,ADAM_1e-4
29,test_1/,0.0017229258902596199,0.12768712346114353,6.891703561038479e-6,0.00010214969876891482,ADAM_1e-4
30,test_1/,0.0021563622348689205,0.16063529336778049,8.625448939475682e-6,0.0001285082346942244,ADAM_1e-4
31,test_1/,0.002795166120376201,0.20827172403863176,1.1180664481504804e-5,0.0001666173792309054,ADAM_1e-4
32,test_1/,0.003512259458493281,0.26127408014226405,1.4049037833973122e-5,0.00020901926411381124,ADAM_1e-4
33,test_1/,0.004010363443042294,0.29812481101016164,1.6041453772169177e-5,0.00023849984880812931,ADAM_1e-4
34,test_1/,0.004033284333696459,0.30017952323007224,1.613313733478584e-5,0.0002401436185840578,ADAM_1e-4
35,test_1/,0.0035520993056686614,0.2649180886838228,1.4208397222674648e-5,0.00021193447094705825,ADAM_1e-4
36,test_1/,0.0027745504454763934,0.20701700338578422,1.1098201781905574e-5,0.00016561360270862737,ADAM_1e-4
37,test_1/,0.0019893570496044293,0.14763545948051898,7.957428198417716e-6,0.00011810836758441519,ADAM_1e-4
38,test_1/,0.0013839392364070019,0.1009597749591472,5.5357569456280084e-6,8.076781996731775e-5,ADAM_1e-4
39,test_1/,0.0009743664494182037,0.06837506089451138,3.897465797672814e-6,5.4700048715609103e-5,ADAM_1e-4
40,test_1/,0.0006788792721419961,0.04357881758745332,2.715517088567984e-6,3.4863054069962654e-5,ADAM_1e-4
41,test_1/,0.00044546981863562276,0.022581909159082536,1.7818792745424912e-6,1.8065527327266028e-5,ADAM_1e-4
42,test_1/,0.00031108305022895053,0.009042176932186745,1.244332200915802e-6,7.2337415457493964e-6,ADAM_1e-4
43,test_1/,0.00034736353765003414,0.009848679113248769,1.3894541506001365e-6,7.878943290599016e-6,ADAM_1e-4
44,test_1/,0.0005595085769482875,0.02574624939661053,2.2380343077931503e-6,2.0596999517288425e-5,ADAM_1e-4
45,test_1/,0.0008467927046973428,0.04798200652013697,3.387170818789371e-6,3.838560521610958e-5,ADAM_1e-4
46,test_1/,0.00106613105920951,0.06469303800296555,4.26452423683804e-6,5.175443040237244e-5,ADAM_1e-4
47,test_1/,0.0011336825686033352,0.0693870400373407,4.5347302744133405e-6,5.550963202987256e-5,ADAM_1e-4
48,test_1/,0.0010676416419047614,0.06369296616300607,4.270566567619045e-6,5.0954372930404846e-5,ADAM_1e-4
49,test_1/,0.000943208123473278,0.053663572988671915,3.7728324938931117e-6,4.293085839093753e-5,ADAM_1e-4
50,test_1/,0.0008159034841153021,0.04388191722608032,3.263613936461208e-6,3.510553378086426e-5,ADAM_1e-4
51,test_1/,0.0006883255268841087,0.03461673076690367,2.7533021075364345e-6,2.7693384613522936e-5,ADAM_1e-4
52,test_1/,0.0005410214644846243,0.024110011693143446,2.1640858579384973e-6,1.9288009354514758e-5,ADAM_1e-4
53,test_1/,0.0003815940907094427,0.012704148819037857,1.5263763628377708e-6,1.0163319055230285e-5,ADAM_1e-4
54,test_1/,0.00025478342673676573,0.003866187682335938,1.0191337069470629e-6,3.092950145868751e-6,ADAM_1e-4
55,test_1/,0.00020524574078999882,0.0011650300987405891,8.209829631599955e-7,9.320240789924713e-7,ADAM_1e-4
56,test_1/,0.00023608326816277695,0.0047922538461083585,9.443330726511079e-7,3.833803076886687e-6,ADAM_1e-4
57,test_1/,0.000306733280948504,0.011371704785673694,1.226933123794016e-6,9.097363828538956e-6,ADAM_1e-4
58,test_1/,0.00036919391612400644,0.016987497054468084,1.4767756644960255e-6,1.3589997643574467e-5,ADAM_1e-4
59,test_1/,0.00040311609426883603,0.020070249227388783,1.612464377075344e-6,1.6056199381911026e-5,ADAM_1e-4
60,test_1/,0.00041727173876548085,0.021437960723233344,1.6690869550619234e-6,1.7150368578586675e-5,ADAM_1e-4
61,test_1/,0.00042411369230516854,0.022130419405766124,1.6964547692206742e-6,1.77043355246129e-5,ADAM_1e-4
62,test_1/,0.0004201711183079375,0.021810878051263437,1.68068447323175e-6,1.7448702441010746e-5,ADAM_1e-4
63,test_1/,0.0003925022224088295,0.019362546035925996,1.5700088896353179e-6,1.5490036828740797e-5,ADAM_1e-4
64,test_1/,0.00033930819661161325,0.014623037107490043,1.3572327864464529e-6,1.1698429685992034e-5,ADAM_1e-4
65,test_1/,0.0002784340194276696,0.009101646388516977,1.1137360777106784e-6,7.281317110813582e-6,ADAM_1e-4
66,test_1/,0.00023395733383754346,0.004869190111420497,9.358293353501738e-7,3.895352089136397e-6,ADAM_1e-4
67,test_1/,0.00021650234432917537,0.002872534765343822,8.660093773167015e-7,2.298027812275058e-6,ADAM_1e-4
68,test_1/,0.00021833443782769872,0.002479596780832571,8.733377513107949e-7,1.9836774246660567e-6,ADAM_1e-4
69,test_1/,0.00022597170407693453,0.0025558082666126696,9.038868163077382e-7,2.0446466132901358e-6,ADAM_1e-4
70,test_1/,0.0002339302728684593,0.0026601249663455325,9.357210914738372e-7,2.1280999730764255e-6,ADAM_1e-4
71,test_1/,0.000244947249514104,0.0030759394867894557,9.797889980564158e-7,2.4607515894315644e-6,ADAM_1e-4
72,test_1/,0.00025992095589184036,0.003949310611824083,1.0396838235673614e-6,3.159448489459266e-6,ADAM_1e-4
73,test_1/,0.0002721336220780433,0.00477546433330413,1.0885344883121731e-6,3.820371466643304e-6,ADAM_1e-4
74,test_1/,0.0002728818122393929,0.004848864140571906,1.0915272489575716e-6,3.8790913124575245e-6,ADAM_1e-4
75,test_1/,0.0002607480438593252,0.004034453471177611,1.0429921754373008e-6,3.227562776942089e-6,ADAM_1e-4
76,test_1/,0.00024301278403069255,0.002893706239035276,9.720511361227702e-7,2.3149649912282208e-6,ADAM_1e-4
77,test_1/,0.00022817109836780836,0.0020729006915060836,9.126843934712334e-7,1.658320553204867e-6,ADAM_1e-4
78,test_1/,0.0002189041402431048,0.0017324916224805624,8.756165609724191e-7,1.3859932979844502e-6,ADAM_1e-4
79,test_1/,0.0002128666909121505,0.0016296512193164788,8.51466763648602e-7,1.303720975453183e-6,ADAM_1e-4
80,test_1/,0.000208392039296505,0.00160381372630248,8.335681571860199e-7,1.2830509810419838e-6,ADAM_1e-4
81,test_1/,0.00020711150947286386,0.0017901017921566039,8.284460378914553e-7,1.4320814337252827e-6,ADAM_1e-4
82,test_1/,0.00021085285217658224,0.0023445067561523153,8.43411408706329e-7,1.8756054049218522e-6,ADAM_1e-4
83,test_1/,0.0002178571644584561,0.003116231408790442,8.714286578338244e-7,2.4929851270323537e-6,ADAM_1e-4
84,test_1/,0.00022358892903135907,0.0037175979714235896,8.943557161254363e-7,2.974078377138872e-6,ADAM_1e-4
85,test_1/,0.0002249696691825657,0.003886833137759258,8.998786767302628e-7,3.1094665102074065e-6,ADAM_1e-4
86,test_1/,0.00022270417182859777,0.0036867961830192963,8.908166873143911e-7,2.949436946415437e-6,ADAM_1e-4
87,test_1/,0.00021933979842310458,0.0033398067847612446,8.77359193692418e-7,2.671845427808996e-6,ADAM_1e-4
88,test_1/,0.000216135819685917,0.002960021921432326,8.645432787436679e-7,2.3680175371458608e-6,ADAM_1e-4
89,test_1/,0.0002126239299537329,0.002514126172707725,8.504957198149317e-7,2.01130093816618e-6,ADAM_1e-4
90,test_1/,0.00020863928257617507,0.0019945019532557843,8.345571303047002e-7,1.5956015626046273e-6,ADAM_1e-4
91,test_1/,0.00020550392970946225,0.0015231877368408451,8.22015718837849e-7,1.218550189472676e-6,ADAM_1e-4
92,test_1/,0.00020473246670156596,0.001244890738384568,8.189298668062638e-7,9.959125907076543e-7,ADAM_1e-4
93,test_1/,0.0002062056049648539,0.0011710862225527048,8.248224198594155e-7,9.368689780421638e-7,ADAM_1e-4
94,test_1/,0.0002082934670294256,0.0011855315109197627,8.331738681177025e-7,9.484252087358102e-7,ADAM_1e-4
95,test_1/,0.00020961504711069606,0.0011871685839494328,8.384601884427842e-7,9.497348671595462e-7,ADAM_1e-4
96,test_1/,0.00021009479167080383,0.0011754525752565015,8.403791666832153e-7,9.403620602052014e-7,ADAM_1e-4
97,test_1/,0.00021025460911014974,0.0011902421938167432,8.410184364405989e-7,9.521937550533946e-7,ADAM_1e-4
98,test_1/,0.0002101001279051412,0.001221068062859322,8.404005116205648e-7,9.768544502874576e-7,ADAM_1e-4
99,test_1/,0.00020918479757978302,0.0012176353728024138,8.367391903191321e-7,9.74108298241931e-7,ADAM_1e-4
100,test_1/,0.00020752402411065686,0.0011709430021293343,8.300960964426275e-7,9.367544017034674e-7,ADAM_1e-4
101,test_1/,0.00020588524880917316,0.0011386604802857692,8.235409952366926e-7,9.109283842286153e-7,ADAM_1e-4
102,test_1/,0.0002050307657719939,0.0011794994846880571,8.201230630879756e-7,9.435995877504457e-7,ADAM_1e-4
103,test_1/,0.00020498834493701124,0.0012895121721869815,8.199533797480449e-7,1.0316097377495855e-6,ADAM_1e-4
104,test_1/,0.00020526362818110988,0.0014193748500528447,8.210545127244395e-7,1.1354998800422758e-6,ADAM_1e-4
105,test_1/,0.00020554303251064997,0.0015347121545612149,8.221721300425999e-7,1.227769723648972e-6,ADAM_1e-4
106,test_1/,0.00020589526170802777,0.0016345738141440155,8.235810468321111e-7,1.3076590513152123e-6,ADAM_1e-4
107,test_1/,0.0002063586445323039,0.0017176214913988156,8.254345781292157e-7,1.3740971931190526e-6,ADAM_1e-4
108,test_1/,0.00020666692518179732,0.0017593528627357475,8.266677007271893e-7,1.407482290188598e-6,ADAM_1e-4
109,test_1/,0.00020653108974983176,0.0017359775035788094,8.26124358999327e-7,1.3887820028630473e-6,ADAM_1e-4
110,test_1/,0.0002060184962274774,0.0016563463505923858,8.240739849099096e-7,1.3250770804739087e-6,ADAM_1e-4
111,test_1/,0.00020547280751458138,0.0015549294225535959,8.218912300583254e-7,1.2439435380428766e-6,ADAM_1e-4
112,test_1/,0.0002051223949033778,0.0014581355993592625,8.204895796135114e-7,1.16650847948741e-6,ADAM_1e-4
113,test_1/,0.00020492720678116544,0.001370372112992777,8.197088271246618e-7,1.0962976903942215e-6,ADAM_1e-4
114,test_1/,0.00020479356531419817,0.0012909469975228797,8.191742612567927e-7,1.0327575980183038e-6,ADAM_1e-4
115,test_1/,0.0002047633743989404,0.001228909377381143,8.190534975957616e-7,9.831275019049144e-7,ADAM_1e-4
116,test_1/,0.0002049094085327819,0.001193651385106049,8.196376341311276e-7,9.549211080848393e-7,ADAM_1e-4
117,test_1/,0.00020515379479325553,0.0011798695908652387,8.206151791730221e-7,9.43895672692191e-7,ADAM_1e-4
118,test_1/,0.00020531375910976638,0.0011723592152900924,8.212550364390655e-7,9.378873722320738e-7,ADAM_1e-4
119,test_1/,0.00020530225204160824,0.0011638553266532566,8.21209008166433e-7,9.310842613226053e-7,ADAM_1e-4
120,test_1/,0.0002051902675832342,0.0011605127622037721,8.207610703329367e-7,9.284102097630177e-7,ADAM_1e-4
121,test_1/,0.0002050719342713861,0.0011699795718249327,8.202877370855444e-7,9.359836574599461e-7,ADAM_1e-4
122,test_1/,0.00020495597415092666,0.00119146660247364,8.198238966037066e-7,9.53173281978912e-7,ADAM_1e-4
123,test_1/,0.00020482099641072035,0.0012200063589421152,8.192839856428815e-7,9.760050871536922e-7,ADAM_1e-4
124,test_1/,0.00020470516828723957,0.0012543011116703982,8.188206731489582e-7,1.0034408893363184e-6,ADAM_1e-4
125,test_1/,0.00020467551307986787,0.0012949215105067305,8.187020523194715e-7,1.0359372084053844e-6,ADAM_1e-4
126,test_1/,0.00020473402286218768,0.001337369682522932,8.189360914487506e-7,1.0698957460183456e-6,ADAM_1e-4
127,test_1/,0.00020481193811755228,0.001372418693042924,8.192477524702091e-7,1.0979349544343393e-6,ADAM_1e-4
128,test_1/,0.00020485437638642892,0.0013936952270257076,8.194175055457157e-7,1.114956181620566e-6,ADAM_1e-4
129,test_1/,0.00020486593143150098,0.0014014971992529332,8.19463725726004e-7,1.1211977594023463e-6,ADAM_1e-4
130,test_1/,0.00020486708987631452,0.0013987259478917865,8.194683595052582e-7,1.1189807583134294e-6,ADAM_1e-4
131,test_1/,0.00020484925724318813,0.0013865435724420704,8.193970289727526e-7,1.1092348579536566e-6,ADAM_1e-4
132,test_1/,0.0002047976451228686,0.0013658067375575244,8.191905804914744e-7,1.0926453900460196e-6,ADAM_1e-4
133,test_1/,0.00020473121679974386,0.0013400791802039382,8.189248671989755e-7,1.0720633441631505e-6,ADAM_1e-4
134,test_1/,0.00020468853861252672,0.0013142961505096225,8.187541544501069e-7,1.051436920407698e-6,ADAM_1e-4
135,test_1/,0.00020468269809481915,0.001291028723432537,8.187307923792766e-7,1.0328229787460298e-6,ADAM_1e-4
136,test_1/,0.0002046945620784683,0.001270130657402802,8.187782483138732e-7,1.0161045259222417e-6,ADAM_1e-4
137,test_1/,0.0002047067101577041,0.0012517725952422777,8.188268406308163e-7,1.001418076193822e-6,ADAM_1e-4
138,test_1/,0.00020472081199140394,0.0012378621121777711,8.188832479656158e-7,9.90289689742217e-7,ADAM_1e-4
139,test_1/,0.00020473886351274497,0.0012301359341603466,8.189554540509797e-7,9.841087473282773e-7,ADAM_1e-4
140,test_1/,0.00020474858284050113,0.0012284721406021653,8.189943313620045e-7,9.827777124817322e-7,ADAM_1e-4
141,test_1/,0.00020473853592951945,0.001231847051043164,8.189541437180778e-7,9.85477640834531e-7,ADAM_1e-4
142,test_1/,0.00020471560929021126,0.0012397488150793132,8.18862437160845e-7,9.917990520634505e-7,ADAM_1e-4
143,test_1/,0.0002046959189013837,0.0012516958384747618,8.187836756055348e-7,1.0013566707798095e-6,ADAM_1e-4
144,test_1/,0.00020468542056458733,0.001266061707829934,8.187416822583492e-7,1.0128493662639471e-6,ADAM_1e-4
145,test_1/,0.0002046795033969615,0.0012805314740755482,8.18718013587846e-7,1.0244251792604385e-6,ADAM_1e-4
146,test_1/,0.0002046765330274181,0.0012935532778760163,8.187061321096723e-7,1.034842622300813e-6,ADAM_1e-4
147,test_1/,0.0002046803792035794,0.0013046271973932897,8.187215168143176e-7,1.0437017579146317e-6,ADAM_1e-4
148,test_1/,0.000204690345835121,0.0013133151896134558,8.18761383340484e-7,1.0506521516907646e-6,ADAM_1e-4
149,test_1/,0.0002046983735799006,0.0013188105636911284,8.187934943196025e-7,1.0550484509529028e-6,ADAM_1e-4
150,test_1/,0.00020469871149748578,0.00132059535238029,8.187948459899431e-7,1.056476281904232e-6,ADAM_1e-4
151,test_1/,0.00020469388699177561,0.0013188973031267415,8.187755479671024e-7,1.055117842501393e-6,ADAM_1e-4
152,test_1/,0.00020468868104929648,0.0013142504157489844,8.18754724197186e-7,1.0514003325991872e-6,ADAM_1e-4
153,test_1/,0.00020468367115840006,0.001307068809345365,8.187346846336003e-7,1.0456550474762922e-6,ADAM_1e-4
154,test_1/,0.00020467790902594572,0.0012979740646000873,8.187116361037829e-7,1.03837925168007e-6,ADAM_1e-4
155,test_1/,0.00020467355581138476,0.0012881631137130548,8.186942232455392e-7,1.0305304909704437e-6,ADAM_1e-4
156,test_1/,0.000204673549982978,0.0012790725845357783,8.18694199931912e-7,1.0232580676286224e-6,ADAM_1e-4
157,test_1/,0.00020467691917355922,0.001271732429434536,8.187076766942369e-7,1.0173859435476288e-6,ADAM_1e-4
158,test_1/,0.0002046799918391101,0.0012666288058800928,8.187199673564404e-7,1.0133030447040743e-6,ADAM_1e-4
159,test_1/,0.0002046811266384727,0.0012639642556480015,8.187245065538908e-7,1.0111714045184013e-6,ADAM_1e-4
160,test_1/,0.00020468130176030488,0.0012637093896398974,8.187252070412194e-7,1.010967511711918e-6,ADAM_1e-4
161,test_1/,0.00020468093234477137,0.0012654720327518849,8.187237293790855e-7,1.012377626201508e-6,ADAM_1e-4
162,test_1/,0.0002046791421079243,0.001268625990097545,8.187165684316972e-7,1.014900792078036e-6,ADAM_1e-4
163,test_1/,0.00020467614595686174,0.0012726674741150718,8.18704583827447e-7,1.0181339792920573e-6,ADAM_1e-4
164,test_1/,0.0002046738141760184,0.0012773319891530186,8.186952567040735e-7,1.021865591322415e-6,ADAM_1e-4
165,test_1/,0.0002046733093042747,0.001282349116559487,8.186932372170988e-7,1.0258792932475896e-6,ADAM_1e-4
166,test_1/,0.0002046738733313115,0.0012872906934325013,8.18695493325246e-7,1.029832554746001e-6,ADAM_1e-4
167,test_1/,0.0002046744844625597,0.0012916621725861399,8.186979378502388e-7,1.0333297380689119e-6,ADAM_1e-4
168,test_1/,0.00020467515261292788,0.0012950332671752742,8.187006104517115e-7,1.0360266137402193e-6,ADAM_1e-4
169,test_1/,0.00020467599292719186,0.0012970415423271412,8.187039717087674e-7,1.0376332338617129e-6,ADAM_1e-4
170,test_1/,0.00020467636245799837,0.0012974354758834962,8.187054498319934e-7,1.037948380706797e-6,ADAM_1e-4
171,test_1/,0.00020467573639620156,0.0012962108016566507,8.187029455848064e-7,1.0369686413253206e-6,ADAM_1e-4
172,test_1/,0.0002046746076635334,0.001293697110998237,8.186984306541335e-7,1.0349576887985895e-6,ADAM_1e-4
173,test_1/,0.0002046737826314077,0.0012904292421102137,8.186951305256309e-7,1.0323433936881709e-6,ADAM_1e-4
174,test_1/,0.0002046733913985482,0.0012869346320638795,8.186935655941928e-7,1.0295477056511036e-6,ADAM_1e-4
175,test_1/,0.00020467316573020768,0.0012836367104544235,8.186926629208307e-7,1.0269093683635389e-6,ADAM_1e-4
176,test_1/,0.00020467315757955045,0.00128085223103886,8.186926303182018e-7,1.0246817848310879e-6,ADAM_1e-4
177,test_1/,0.0002046735314365396,0.001278758955745377,8.186941257461584e-7,1.0230071645963016e-6,ADAM_1e-4
178,test_1/,0.00020467402977776292,0.0012773931926307344,8.186961191110517e-7,1.0219145541045878e-6,ADAM_1e-4
179,test_1/,0.00020467420940682867,0.0012767319755999924,8.186968376273148e-7,1.021385580479994e-6,ADAM_1e-4
180,test_1/,0.0002046740255937588,0.0012767753675418702,8.186961023750351e-7,1.0214202940334961e-6,ADAM_1e-4
181,test_1/,0.00020467375244992298,0.0012775327057469497,8.18695009799692e-7,1.0220261645975597e-6,ADAM_1e-4
182,test_1/,0.0002046735046636928,0.0012789420604438265,8.186940186547712e-7,1.0231536483550612e-6,ADAM_1e-4
183,test_1/,0.00020467322235654032,0.0012808454820079644,8.186928894261614e-7,1.0246763856063715e-6,ADAM_1e-4
184,test_1/,0.0002046729841945168,0.0012830032607321785,8.186919367780672e-7,1.0264026085857427e-6,ADAM_1e-4
185,test_1/,0.0002046729640128898,0.0012851239752379065,8.186918560515591e-7,1.0280991801903253e-6,ADAM_1e-4
186,test_1/,0.00020467313510884677,0.001286924619107504,8.186925404353871e-7,1.0295396952860032e-6,ADAM_1e-4
187,test_1/,0.0002046732959764266,0.0012881767080329394,8.186931839057064e-7,1.0305413664263515e-6,ADAM_1e-4
188,test_1/,0.00020467335115698134,0.0012887875054337196,8.186934046279253e-7,1.0310300043469758e-6,ADAM_1e-4
189,test_1/,0.000204673356503864,0.0012887947680817033,8.186934260154561e-7,1.0310358144653627e-6,ADAM_1e-4
190,test_1/,0.000204673327870976,0.0012883091194536992,8.186933114839039e-7,1.0306472955629593e-6,ADAM_1e-4
191,test_1/,0.00020467321869550024,0.0012874707151578945,8.18692874782001e-7,1.0299765721263155e-6,ADAM_1e-4
192,test_1/,0.0002046730602443096,0.0012864069362933579,8.186922409772383e-7,1.0291255490346863e-6,ADAM_1e-4
193,test_1/,0.00020467296492152453,0.0012852335714336658,8.186918596860981e-7,1.0281868571469327e-6,ADAM_1e-4
194,test_1/,0.00020467296658803556,0.0012840450589306543,8.186918663521422e-7,1.0272360471445234e-6,ADAM_1e-4
195,test_1/,0.0002046730033154334,0.0012829322765800098,8.186920132617336e-7,1.0263458212640078e-6,ADAM_1e-4
196,test_1/,0.00020467303576835488,0.0012820027226367878,8.186921430734194e-7,1.0256021781094303e-6,ADAM_1e-4
197,test_1/,0.00020467307786071578,0.0012813676606411516,8.18692311442863e-7,1.0250941285129212e-6,ADAM_1e-4
198,test_1/,0.0002046731156178358,0.0012811049181217216,8.186924624713432e-7,1.0248839344973772e-6,ADAM_1e-4
199,test_1/,0.00020467310488661748,0.0012812328771091756,8.186924195464699e-7,1.0249863016873407e-6,ADAM_1e-4
200,test_1/,0.00020467304808612777,0.0012817032095668063,8.18692192344511e-7,1.025362567653445e-6,ADAM_1e-4
201,test_1/,0.0002046729640128898,0.0012851239752379065,8.186918560515591e-7,1.0280991801903253e-6,ADAM_1e-4
1,test_1/,0.17958947279792845,2.516955192747265,0.0007183578911917138,0.002013564154197812,RADAM_1e-4
2,test_1/,0.17770506336803069,2.5098939507729665,0.0007108202534721228,0.002007915160618373,RADAM_1e-4
3,test_1/,0.17582338675266324,2.502823297423184,0.0007032935470106529,0.0020022586379385477,RADAM_1e-4
4,test_1/,0.1739447545024138,2.4957443682599587,0.0006957790180096553,0.001996595494607967,RADAM_1e-4
5,test_1/,0.17206948439050446,2.4886583072503576,0.0006882779375620179,0.001990926645800286,RADAM_1e-4
6,test_1/,0.17117405391629115,2.4848121532179865,0.0006846962156651646,0.001987849722574389,RADAM_1e-4
7,test_1/,0.16984410797034297,2.479103147863423,0.0006793764318813719,0.0019832825182907383,RADAM_1e-4
8,test_1/,0.16816778127412524,2.4719144755113844,0.000672671125096501,0.0019775315804091077,RADAM_1e-4
9,test_1/,0.16619911342426602,2.463485266682829,0.0006647964536970641,0.001970788213346263,RADAM_1e-4
10,test_1/,0.16397813199636221,2.45399736860264,0.0006559125279854489,0.0019631978948821123,RADAM_1e-4
11,test_1/,0.16153737492356302,2.4436036881480567,0.0006461494996942521,0.0019548829505184454,RADAM_1e-4
12,test_1/,0.15890489258959867,2.4324412832113076,0.0006356195703583947,0.001945953026569046,RADAM_1e-4
13,test_1/,0.15610589215928053,2.420638487299908,0.0006244235686371221,0.0019365107898399263,RADAM_1e-4
14,test_1/,0.15316372496963854,2.408319051659206,0.0006126548998785542,0.0019266552413273648,RADAM_1e-4
15,test_1/,0.150100504448669,2.3956045300541176,0.0006004020177946759,0.0019164836240432941,RADAM_1e-4
16,test_1/,0.14693749873468928,2.382615515491492,0.0005877499949387571,0.0019060924123931937,RADAM_1e-4
17,test_1/,0.14369535751588708,2.369471987948951,0.0005747814300635483,0.0018955775903591607,RADAM_1e-4
18,test_1/,0.14039422039682603,2.3562929292560715,0.000561576881587304,0.0018850343434048571,RADAM_1e-4
19,test_1/,0.1370537184580603,2.343195246252577,0.0005482148738322413,0.0018745561970020617,RADAM_1e-4
20,test_1/,0.1336928882403818,2.330292119881079,0.0005347715529615272,0.0018642336959048631,RADAM_1e-4
21,test_1/,0.13032999907493048,2.317690763689514,0.0005213199962997219,0.0018541526109516113,RADAM_1e-4
22,test_1/,0.1269823002906421,2.3054896008150028,0.0005079292011625683,0.001844391680652002,RADAM_1e-4
23,test_1/,0.12366570428630953,2.293775029979863,0.0004946628171452382,0.00183502002398389,RADAM_1e-4
24,test_1/,0.12039439606733801,2.282617772623329,0.0004815775842693521,0.0018260942180986632,RADAM_1e-4
25,test_1/,0.11718042014791943,2.2720690702963093,0.00046872168059167776,0.0018176552562370475,RADAM_1e-4
26,test_1/,0.11403323252587273,2.262156921188444,0.00045613293010349096,0.0018097255369507548,RADAM_1e-4
27,test_1/,0.11095927390199697,2.2528826100693626,0.0004438370956079879,0.00180230608805549,RADAM_1e-4
28,test_1/,0.1079616150935183,2.2442178958429784,0.0004318464603740732,0.0017953743166743827,RADAM_1e-4
29,test_1/,0.1050397139851631,2.236103138671659,0.0004201588559406523,0.0017888825109373275,RADAM_1e-4
30,test_1/,0.10218931023101684,2.228446451794192,0.00040875724092406736,0.0017827571614353538,RADAM_1e-4
31,test_1/,0.0994025586011854,2.2211244337499805,0.00039761023440474156,0.0017768995469999848,RADAM_1e-4
32,test_1/,0.09666837509406732,2.2139843637913814,0.0003866735003762693,0.001771187491033105,RADAM_1e-4
33,test_1/,0.09397302307152938,2.2068481560121898,0.0003758920922861175,0.0017654785248097519,RADAM_1e-4
