epochs,test_name,train_loss,test_loss,train_metric,test_metric
14,test_1_relu/,0.0011454514748789415,0.0012235022686894865,8.220328334562538e-7,1.0055630037797615e-6
15,test_1_relu/,0.0011454493206837966,0.0012235770717816856,8.220879336733045e-7,1.006224243651396e-6
16,test_1_relu/,0.0011454472207704412,0.0012236562736105765,8.221435242872338e-7,1.006893764911824e-6
17,test_1_relu/,0.0011454468592621493,0.0012236704377746196,8.221531545071978e-7,1.0070102804572545e-6
18,test_1_relu/,0.0011454465700596757,0.001223680832442367,8.221599680178405e-7,1.0070935390574642e-6
19,test_1_relu/,0.0011454463794421791,0.0012236886830707533,8.221655452700625e-7,1.0071604281149372e-6
20,test_1_relu/,0.0011454461305781026,0.001223696474932133,8.221711273767775e-7,1.0072273991120231e-6
21,test_1_relu/,0.0011454459535036937,0.0012237043244444326,8.221767143362222e-7,1.0072944520449034e-6
22,test_1_relu/,0.0011454428359968531,0.0012232208486407019,8.222038774674299e-7,1.0066583576577946e-6
23,test_1_relu/,0.0011454425769049305,0.0012228646605934217,8.222266399248974e-7,1.0062132333211636e-6
24,test_1_relu/,0.0011454420972911896,0.0012229895819650563,8.222190136586869e-7,1.0063733251903454e-6
25,test_1_relu/,0.001145441979525361,0.0012230977154206834,8.22212716374776e-7,1.0065142709162808e-6
26,test_1_relu/,0.0011454418200291926,0.0012230643707766995,8.222150751330733e-7,1.0064749378352444e-6
27,test_1_relu/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
28,test_1_relu/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
1,test_1_leaky_relu/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_leaky_relu/,0.010978281355683763,0.03100525529709401,0.00033196715211347797,0.001655950581783729
3,test_1_leaky_relu/,0.0024666418378304416,0.0076854737105309595,1.5267023594973677e-5,0.0002332089063048195
4,test_1_leaky_relu/,0.002366580680444892,0.00682786567583886,1.1451948326387777e-5,0.0001674683534027329
5,test_1_leaky_relu/,0.002073227845045295,0.00629621593780657,9.803649982004242e-6,0.0001463197510867496
6,test_1_leaky_relu/,0.0011617119663413426,0.0015430192852030065,8.94103890139912e-7,2.475045078743307e-6
7,test_1_leaky_relu/,0.0011465874514260004,0.0012589735396137378,8.190025885318494e-7,1.0417938724364345e-6
8,test_1_leaky_relu/,0.0011457578218998284,0.0012091530025290045,8.197006777608734e-7,9.55304706787895e-7
9,test_1_leaky_relu/,0.0011456987003388315,0.0012106950009682861,8.195260115997141e-7,9.558320908551305e-7
10,test_1_leaky_relu/,0.0011456327752031126,0.0012125943009110795,8.196871024717202e-7,9.619520931707735e-7
11,test_1_leaky_relu/,0.0011455592590232516,0.0012160036899307512,8.202529544074894e-7,9.748338836658494e-7
12,test_1_leaky_relu/,0.0011454798953184034,0.0012219733831730258,8.213036530247757e-7,9.95837040139115e-7
13,test_1_leaky_relu/,0.0011454721165252695,0.0012228599136817518,8.215176097137232e-7,9.994983877952734e-7
14,test_1_leaky_relu/,0.0011454514748789415,0.0012235022686894865,8.220328334562538e-7,1.0055630037797615e-6
15,test_1_leaky_relu/,0.0011454493206837966,0.0012235770717816856,8.220879336733045e-7,1.006224243651396e-6
16,test_1_leaky_relu/,0.0011454472207704412,0.0012236562736105765,8.221435242872338e-7,1.006893764911824e-6
17,test_1_leaky_relu/,0.0011454468592621493,0.0012236704377746196,8.221531545071978e-7,1.0070102804572545e-6
18,test_1_leaky_relu/,0.0011454465700596757,0.001223680832442367,8.221599680178405e-7,1.0070935390574642e-6
19,test_1_leaky_relu/,0.0011454463794421791,0.0012236886830707533,8.221655452700625e-7,1.0071604281149372e-6
20,test_1_leaky_relu/,0.0011454461305781026,0.001223696474932133,8.221711273767775e-7,1.0072273991120231e-6
21,test_1_leaky_relu/,0.0011454459535036937,0.0012237043244444326,8.221767143362222e-7,1.0072944520449034e-6
22,test_1_leaky_relu/,0.0011454428359968531,0.0012232208486407019,8.222038774674299e-7,1.0066583576577946e-6
23,test_1_leaky_relu/,0.0011454425769049305,0.0012228646605934217,8.222266399248974e-7,1.0062132333211636e-6
24,test_1_leaky_relu/,0.0011454420972911896,0.0012229895819650563,8.222190136586869e-7,1.0063733251903454e-6
25,test_1_leaky_relu/,0.001145441979525361,0.0012230977154206834,8.22212716374776e-7,1.0065142709162808e-6
26,test_1_leaky_relu/,0.0011454418200291926,0.0012230643707766995,8.222150751330733e-7,1.0064749378352444e-6
27,test_1_leaky_relu/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
28,test_1_leaky_relu/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
1,test_1_adaptative/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_adaptative/,0.008889222036435877,0.027428164034012683,0.00019251502323606212,0.0013288065689242793
3,test_1_adaptative/,0.0026132867597876684,0.00993034560349338,1.794683853990749e-5,0.00027081217890387977
4,test_1_adaptative/,0.0017865069456202832,0.006596284271769585,1.5176615769397713e-5,0.00022676725060530507
5,test_1_adaptative/,0.0006437656903864118,0.0009817463844788968,8.402895163900465e-7,1.6824868308984153e-6
6,test_1_adaptative/,0.0006255987875612035,0.0006701407331252204,8.235890330994025e-7,9.602312497998758e-7
7,test_1_adaptative/,0.0006255793555899247,0.0006703590855369697,8.238156996266653e-7,9.634591637212201e-7
8,test_1_adaptative/,0.0006255657053135564,0.0006705110877634099,8.239793423618836e-7,9.658038223181723e-7
9,test_1_adaptative/,0.0006255556581803167,0.0006706346435596622,8.241161776459113e-7,9.67772722053607e-7
10,test_1_adaptative/,0.0006255550891427317,0.0006717120478068214,8.239735844698605e-7,9.689666736314693e-7
11,test_1_adaptative/,0.0006255458328731835,0.0006746799339230282,8.237590557604636e-7,9.740788386687084e-7
12,test_1_adaptative/,0.000625539167479955,0.0006769553878518691,8.236139568289004e-7,9.77982069065073e-7
13,test_1_adaptative/,0.000625538099301995,0.0006773282914969764,8.235915211779888e-7,9.786243569973922e-7
14,test_1_adaptative/,0.0006255379347870714,0.0006773825427765297,8.235884127208819e-7,9.787196999049885e-7
15,test_1_adaptative/,0.0006255379001191696,0.0006773927146041006,8.235878613279877e-7,9.787379506557927e-7
16,test_1_adaptative/,0.0006255379001191696,0.0006773927146041006,8.235878613279877e-7,9.787379506557927e-7
1,test_1_adaptative_2/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_adaptative_2/,0.007019982042677298,0.022890052762172115,0.00010983203916921133,0.0009869191321531536
3,test_1_adaptative_2/,0.002113022277627544,0.007607598181500197,1.6661547610153616e-5,0.0002514359614931553
4,test_1_adaptative_2/,0.002024344258034697,0.007221662301157601,1.4438293217538262e-5,0.00021439223456544906
5,test_1_adaptative_2/,0.0017831600927560624,0.0060210506407717655,1.1858752713370695e-5,0.0001797441671313714
6,test_1_adaptative_2/,0.0007821118580153114,0.0007989059822459113,8.312537718000735e-7,9.399404626552978e-7
7,test_1_adaptative_2/,0.0007792445749059746,0.0008463954455294762,8.27398357536093e-7,1.036017222477336e-6
8,test_1_adaptative_2/,0.0007762331627362006,0.0008740574678817273,8.198966085721191e-7,1.0273255793460784e-6
9,test_1_adaptative_2/,0.0007712534740496335,0.0008732789985004122,8.273969780115544e-7,1.1330808196205027e-6
10,test_1_adaptative_2/,0.0007533247300354983,0.0008131066847644401,8.201750261809971e-7,9.53723390671359e-7
11,test_1_adaptative_2/,0.0007522068193146037,0.0009346662767560504,8.355615994495845e-7,1.340170526406687e-6
12,test_1_adaptative_2/,0.0007470853441843092,0.0007806702142420015,8.243449368693676e-7,9.382212029821136e-7
13,test_1_adaptative_2/,0.000746031685993566,0.0007946533613176634,8.223268506875463e-7,9.521691766016127e-7
14,test_1_adaptative_2/,0.0007454333532537962,0.0008026377680818708,8.229030401830678e-7,9.745964382676948e-7
15,test_1_adaptative_2/,0.0007452631967726429,0.0007974752888304296,8.210746436639692e-7,9.466669670342813e-7
16,test_1_adaptative_2/,0.000745101326621961,0.000796982334842378,8.202589719569436e-7,9.36317745958174e-7
17,test_1_adaptative_2/,0.0007449061081509085,0.0008011858729211331,8.20687984017812e-7,9.527534544706626e-7
18,test_1_adaptative_2/,0.0007447019733050961,0.0008089496496832892,8.22928324704735e-7,9.997601954400934e-7
19,test_1_adaptative_2/,0.0007446977163865703,0.0008092799268065662,8.230456401923837e-7,1.0019355014964905e-6
20,test_1_adaptative_2/,0.000744689709087195,0.0008068786841503883,8.230274842415774e-7,9.964089947523486e-7
21,test_1_adaptative_2/,0.0007446835460351838,0.0008061604782408223,8.230715624798445e-7,9.953383387881262e-7
22,test_1_adaptative_2/,0.0007446613979073689,0.0008011789212140205,8.234134855759469e-7,9.880289788076715e-7
23,test_1_adaptative_2/,0.0007446469595682143,0.0007998479848442539,8.234341483404383e-7,9.850844660228403e-7
